Date,CAUDAL,PP,PP_anterior,T,PET,NDVI
2009-08-27,13050,2.1,4.1,26.8,5,0.4
2009-08-28,13620,4.5,2.1,27.3,5,0.5
2009-08-29,13980,10,4.5,26.7,5,0.4
2009-08-30,14360,4.2,10,27.1,5.1,0.4
2009-08-31,14630,11.3,4.2,27.5,5.2,0.5
2009-09-01,14700,18.4,11.3,28.1,5.2,0.5
2009-09-02,14650,45.1,18.4,27.6,5.1,0.5
2009-09-03,14520,4.4,45.1,28.1,5.3,0.5
2009-09-04,14090,3.9,4.4,28.6,4.9,0.5
2009-09-05,13610,4.1,3.9,28.2,5,0.5
2009-09-06,13140,3.9,4.1,28.7,5.1,0.5
2009-09-07,12730,3.1,3.9,28.5,5.1,0.5
2009-09-08,12310,3.9,3.1,28.7,5.1,0.5
2009-09-09,11830,19,3.9,28.5,4.9,0.5
2009-09-10,11410,25,19,27,5.1,0.4
2009-09-11,11000,3.9,25,24.7,5,0.4
2009-09-12,10540,3.9,3.9,25.1,5.2,0.4
2009-09-13,10130,5.9,3.9,26.2,5.2,0.4
2009-09-14,10230,7.1,5.9,27.6,5.1,0.5
2009-09-15,10760,5.9,7.1,27.9,5.4,0.5
2009-09-16,11170,3.9,5.9,27.2,5.1,0.5
2009-09-17,11020,4.1,3.9,27.2,4.9,0.5
2009-09-18,10450,11.8,4.1,28,4.9,0.5
2009-09-19,9817,19.5,11.8,28.1,5,0.5
2009-09-20,9238,20.2,19.5,28,4.9,0.5
2009-09-21,8932,24.1,20.2,26.3,5.1,0.4
2009-09-22,8924,14.2,24.1,26.8,5.1,0.4
2009-09-23,9078,13.5,14.2,27.8,4.8,0.5
2009-09-24,9334,35.1,13.5,26.8,4.9,0.4
2009-09-25,9724,8.7,35.1,26,4.9,0.4
2009-09-26,10160,4.4,8.7,27.3,5.4,0.4
2009-09-27,10480,4.2,4.4,26.9,4.7,0.4
2009-09-28,10660,30.3,4.2,27.7,4.8,0.5
2009-09-29,10800,14.1,30.3,26.9,5,0.4
2009-09-30,10940,3.9,14.1,26.4,5.1,0.4
2009-10-01,10970,6.4,3.9,26.9,5.1,0.4
2009-10-02,10950,5.9,6.4,27.7,5.1,0.5
2009-10-03,11310,5.3,5.9,27.8,5,0.6
2009-10-04,12350,15.4,5.3,27.8,5.1,0.5
2009-10-05,13010,17.1,15.4,27.3,5.1,0.5
2009-10-06,13120,4.1,17.1,28.5,5.2,0.5
2009-10-07,12800,4.1,4.1,28.8,5.4,0.5
2009-10-08,12290,11.9,4.1,26.7,5.1,0.4
2009-10-09,11880,32.2,11.9,26.7,5.1,0.4
2009-10-10,11510,4.2,32.2,28.1,5,0.5
2009-10-11,11320,4.1,4.2,29.1,5.1,0.5
2009-10-12,11460,11.6,4.1,28.8,5.2,0.5
2009-10-13,12080,5.2,11.6,28.9,5.1,0.5
2009-10-14,12610,3.9,5.2,24.9,5.1,0.4
2009-10-15,12520,4.8,3.9,27.1,5.1,0.4
2009-10-16,12030,24.2,4.8,27.4,5.1,0.5
2009-10-17,11730,4.6,24.2,28.2,5.2,0.5
2009-10-18,11840,4.2,4.6,26.9,5.1,0.4
2009-10-19,12060,5.3,4.2,28,5.1,0.5
2009-10-20,12120,7.4,5.3,27.7,5,0.5
2009-10-21,12050,4.3,7.4,27.2,5.1,0.5
2009-10-22,12010,25.3,4.3,27.5,5.2,0.5
2009-10-23,12040,30.3,25.3,27.5,5.1,0.5
2009-10-24,12490,5,30.3,27.6,4.9,0.5
2009-10-25,13020,10.3,5,27.8,4.9,0.5
2009-10-26,13590,5,10.3,27.4,4.8,0.5
2009-10-27,14080,7.2,5,28.2,4.9,0.5
2009-10-28,14110,5.1,7.2,28.1,5,0.5
2009-10-29,13680,7.5,5.1,28.5,5.2,0.5
2009-10-30,13400,5.4,7.5,28.1,4.8,0.5
2009-10-31,13220,3.9,5.4,28.8,4.6,0.5
2009-11-01,12840,20.2,3.9,28.9,4.9,0.5
2009-11-02,12370,30.1,20.2,28.4,5.1,0.5
2009-11-03,12020,4.6,30.1,28.2,5,0.5
2009-11-04,11650,4.6,4.6,28.2,4.9,0.5
2009-11-05,11160,4.6,4.6,28.4,5,0.5
2009-11-06,10540,4.2,4.6,28.6,5.1,0.5
2009-11-07,9928,4.1,4.2,28.9,5.1,0.5
2009-11-08,9430,4.3,4.1,28.4,4.9,0.5
2009-11-09,9115,10.1,4.3,28.1,5.3,0.5
2009-11-10,8957,15.2,10.1,28.5,4.9,0.5
2009-11-11,8817,40,15.2,28.9,5,0.5
2009-11-12,8719,3.9,40,27.3,5,0.5
2009-11-13,8509,3.9,3.9,28.2,5,0.5
2009-11-14,8319,5.3,3.9,28.6,4.8,0.5
2009-11-15,8386,6.7,5.3,29.1,5,0.5
2009-11-16,8952,7.2,6.7,29.2,5,0.5
2009-11-17,9647,20,7.2,28.1,4.9,0.5
2009-11-18,10030,9,20,26.4,5,0.4
2009-11-19,10010,4.1,9,27.8,5,0.5
2009-11-20,9804,30.8,4.1,28.9,5.1,0.5
2009-11-21,9888,71.2,30.8,28.5,5.1,0.5
2009-11-22,10840,33.9,71.2,27.4,5.1,0.5
2009-11-23,11800,25.1,33.9,27.4,5,0.5
2009-11-24,12270,4.1,25.1,27.4,4.5,0.5
2009-11-25,12250,19.2,4.1,28.7,4.9,0.5
2009-11-26,12340,65.3,19.2,29.1,5,0.5
2009-11-27,13140,5,65.3,27.8,5.1,0.5
2009-11-28,14120,13.1,5,27.2,5,0.5
2009-11-29,14950,15.3,13.1,27,5,0.4
2009-11-30,15680,4,15.3,27,5,0.4
2009-12-01,16650,4,4,27.8,5.1,0.5
2009-12-02,17470,50.1,4,27.9,5.1,0.5
2009-12-03,18100,10,50.1,27.3,5.1,0.5
2009-12-04,18620,8,10,27.7,5,0.5
2009-12-05,19040,4.1,8,28.1,5.1,0.5
2009-12-06,19170,36.2,4.1,28.5,5,0.6
2009-12-07,19160,7.3,36.2,28.2,5.1,0.5
2009-12-08,19060,40,7.3,28.6,5.2,0.5
2009-12-09,19030,5.6,40,28.1,5.2,0.5
2009-12-10,18960,25.8,5.6,27.8,5.2,0.5
2009-12-11,18870,18.8,25.8,28,5.1,0.5
2009-12-12,18750,3.6,18.8,27,5.2,0.4
2009-12-13,18590,18.2,3.6,26.8,5,0.4
2009-12-14,18540,37.6,18.2,27.6,4.9,0.5
2009-12-15,18680,17,37.6,27.8,5.1,0.5
2009-12-16,18970,4.3,17,26.9,5.1,0.4
2009-12-17,19180,14.1,4.3,26.8,5.3,0.4
2009-12-18,19270,8,14.1,26.4,5,0.4
2009-12-19,19300,5.1,8,27,5,0.4
2009-12-20,19280,5.1,5.1,26.9,5.1,0.4
2009-12-21,19350,8.9,5.1,27.8,4.9,0.5
2009-12-22,19910,7.5,8.9,27,4.9,0.4
2009-12-23,20410,3.4,7.5,25.7,5.3,0.4
2009-12-24,20840,9.7,3.4,27.3,5.1,0.5
2009-12-25,21380,5.4,9.7,27.3,4.8,0.5
2009-12-26,21550,4.5,5.4,27.2,4.8,0.5
2009-12-27,21600,4.7,4.5,27.9,4.8,0.5
2009-12-28,21770,3.9,4.7,27.7,4.8,0.5
2009-12-29,21900,4.2,3.9,28.4,4.9,0.5
2009-12-30,22020,4.4,4.2,28.6,5,0.5
2009-12-31,22070,4.2,4.4,28,4.9,0.7
2010-01-01,22070,3.9,4.2,28.3,4.9,0.5
2010-01-02,22020,3.9,3.9,28.1,4.9,0.5
2010-01-03,21850,4.1,3.9,28.4,4.8,0.5
2010-01-04,21580,4.1,4.1,28,5.3,0.5
2010-01-05,21210,3.9,4.1,25.6,4.9,0.4
2010-01-06,20610,3.9,3.9,26.9,4.9,0.4
2010-01-07,19780,4.1,3.9,28,4.9,0.3
2010-01-08,18710,6.4,4.1,27.7,4.9,0.5
2010-01-09,17580,4.2,6.4,27.7,5.1,0.5
2010-01-10,16740,4.3,4.2,26.9,5.1,0.4
2010-01-11,16180,3.5,4.3,28.2,5,0.5
2010-01-12,15660,5.3,3.5,28.6,4.8,0.5
2010-01-13,15110,4.8,5.3,28.6,4.9,0.5
2010-01-14,14520,5.8,4.8,28.3,5.1,0.5
2010-01-15,13870,3.9,5.8,27.1,5.2,0.4
2010-01-16,13460,15.7,3.9,26.8,4.9,0.4
2010-01-17,13230,8.2,15.7,27.9,4.9,0.5
2010-01-18,13180,8.8,8.2,27.5,5,0.5
2010-01-19,13180,38.8,8.8,28.2,5,0.5
2010-01-20,12880,17.4,38.8,27.3,5,0.5
2010-01-21,12610,16.2,17.4,27.3,5,0.5
2010-01-22,12660,6.2,16.2,26.3,5,0.4
2010-01-23,12840,7.8,6.2,27.9,5,0.5
2010-01-24,13080,2.2,7.8,27.9,4.8,0.5
2010-01-25,13300,18.9,2.2,26.3,5,0.4
2010-01-26,13480,1.4,18.9,27.1,5.1,0.4
2010-01-27,13730,2.2,1.4,27.7,5,0.5
2010-01-28,14110,17.6,2.2,27.8,5.1,0.5
2010-01-29,14690,6.1,17.6,27.8,4.8,0.5
2010-01-30,15130,8,6.1,28,5,0.5
2010-01-31,15300,7.9,8,27.5,5,0.5
2010-02-01,15350,7.9,7.9,26.6,5.1,0.4
2010-02-02,15380,10,7.9,27.7,5.1,0.5
2010-02-03,15440,15.4,10,27.1,5.2,0.4
2010-02-04,15700,70.5,15.4,26.7,5.3,0.4
2010-02-05,16270,41.3,70.5,27.6,5.1,0.5
2010-02-06,16850,11.5,41.3,26.4,5.1,0.4
2010-02-07,17530,23,11.5,25.5,4.9,0.4
2010-02-08,18500,30.5,23,27.5,4.6,0.1
2010-02-09,19400,3.9,30.5,27.3,5,0.5
2010-02-10,20040,3.9,3.9,28.4,5.2,0.5
2010-02-11,20550,4.1,3.9,28.7,4.8,0.5
2010-02-12,20970,5.8,4.1,28.8,5,0.5
2010-02-13,21220,7.5,5.8,28.8,5,0.5
2010-02-14,21320,5.8,7.5,28.3,5,0.5
2010-02-15,21310,22.9,5.8,28.1,4.9,0.5
2010-02-16,21150,18.8,22.9,27.4,4.9,0.5
2010-02-17,21010,8.7,18.8,27.3,5,0.2
2010-02-18,20770,15,8.7,27.6,5.1,0.5
2010-02-19,20520,2.1,15,27.9,5,0.5
2010-02-20,20330,6.3,2.1,28,4.8,0.5
2010-02-21,20170,5.1,6.3,27.8,4.7,0.5
2010-02-22,20060,30.4,5.1,27.3,4.9,0.5
2010-02-23,19880,10.5,30.4,27.7,5,0.5
2010-02-24,19660,4.5,10.5,27.2,5.1,0.5
2010-02-25,19490,4.8,4.5,27.7,5,0.5
2010-02-26,19310,10.3,4.8,27.7,4.8,0.5
2010-02-27,19180,13.1,10.3,27.5,4.7,0.5
2010-02-28,19090,16.3,13.1,28.3,5.1,0.5
2010-03-01,18900,23.6,16.3,27.5,4.9,0.5
2010-03-02,18690,18.7,23.6,27.1,4.9,0.4
2010-03-03,18520,25.3,18.7,27.5,4.8,0.5
2010-03-04,18440,33.7,25.3,28.1,5,0.5
2010-03-05,18470,22.8,33.7,28.2,5,0.2
2010-03-06,18580,4.3,22.8,27.8,4.9,0.5
2010-03-07,18620,4.3,4.3,28.5,5,0.5
2010-03-08,18700,63.5,4.3,27.3,4.8,0.5
2010-03-09,18890,68.9,63.5,28.7,4.8,0.5
2010-03-10,19320,4.1,68.9,27.4,4.9,0.5
2010-03-11,19580,83.4,4.1,28.1,5.3,0.5
2010-03-12,19620,10.2,83.4,28.6,4.9,0.4
2010-03-13,19620,30.4,10.2,28,4.8,0.5
2010-03-14,19810,53.8,30.4,28.3,4.7,0.5
2010-03-15,20040,17.2,53.8,28.3,4.6,0.5
2010-03-16,20050,9.1,17.2,27.6,4.6,0.5
2010-03-17,20080,5.1,9.1,26.9,4.8,0.4
2010-03-18,20150,7.3,5.1,26.7,4.9,0.4
2010-03-19,20120,7.3,7.3,27.8,4.8,0.5
2010-03-20,20030,5.3,7.3,27.6,4.5,0.5
2010-03-21,19940,4.2,5.3,28.3,4.7,0.7
2010-03-22,19910,4.5,4.2,28.3,5.1,0.5
2010-03-23,19990,12.7,4.5,28.7,4.7,0.5
2010-03-24,20140,11.1,12.7,27.9,4.8,0.5
2010-03-25,20190,4.1,11.1,27,4.8,0.4
2010-03-26,20010,3.9,4.1,26.6,4.4,0.4
2010-03-27,19640,3.9,3.9,27.2,4.4,0.5
2010-03-28,19330,4.3,3.9,27.9,4.6,0.4
2010-03-29,19150,56.8,4.3,27,4.6,0.4
2010-03-30,19060,49.8,56.8,27.3,4.7,0.5
2010-03-31,19210,5.2,49.8,25.3,4.7,0.4
2010-04-01,19220,5.6,5.2,27.2,4.3,0.5
2010-04-02,19260,5.8,5.6,28.2,5.1,0.5
2010-04-03,19410,13.6,5.8,27.8,4.6,0.5
2010-04-04,19800,53,13.6,27.2,4.6,0.5
2010-04-05,20240,1.7,53,26.4,4.6,0.4
2010-04-06,20590,10.5,1.7,26.7,4.6,0.4
2010-04-07,20840,14.6,10.5,26.6,4.5,0.4
2010-04-08,21050,3.9,14.6,26.8,4.6,0.4
2010-04-09,21200,3.9,3.9,27,4.5,0.4
2010-04-10,21390,10,3.9,27.5,4.4,0.5
2010-04-11,21630,4.1,10,27.3,4.4,0.5
2010-04-12,21830,46,4.1,27.6,4.6,0.5
2010-04-13,21990,34.6,46,27.9,4.9,0.5
2010-04-14,22170,5,34.6,27.2,4.6,0.5
2010-04-15,22290,8,5,26.9,4.4,0.4
2010-04-16,22330,20.1,8,28,4.4,0.5
2010-04-17,22300,15,20.1,27.2,4.5,0.5
2010-04-18,22320,3.2,15,27.3,4.2,0.5
2010-04-19,22320,6.6,3.2,26.9,4.4,0.4
2010-04-20,22300,4.1,6.6,27.8,4.3,0.5
2010-04-21,22240,5.7,4.1,28.5,4.3,0.5
2010-04-22,22130,5.8,5.7,27.9,4.3,0.5
2010-04-23,21970,5.9,5.8,28.5,4.2,0.5
2010-04-24,21770,11,5.9,27.7,4.9,0.5
2010-04-25,21550,25.2,11,28.2,5.2,0.5
2010-04-26,21290,35.7,25.2,28.2,4.3,0.5
2010-04-27,20970,12.3,35.7,27.5,4.2,0.5
2010-04-28,20510,13.1,12.3,27.2,4.3,0.5
2010-04-29,20140,16.2,13.1,27.8,4.3,0.5
2010-04-30,20020,35.1,16.2,27.1,4.4,0.4
2010-05-01,20160,7.9,35.1,25.4,4.3,0.4
2010-05-02,20690,18,7.9,27.1,4.4,0.4
2010-05-03,20900,5.2,18,28,4.3,0.5
2010-05-04,21120,3.9,5.2,25.8,4.2,0.4
2010-05-05,21380,8.8,3.9,27,4.3,0.4
2010-05-06,21590,21.4,8.8,27.5,5.2,0.5
2010-05-07,21800,9.1,21.4,27.2,4.3,0.5
2010-05-08,22070,43.2,9.1,27.1,4.2,0.4
2010-05-09,22300,21.4,43.2,26,4.3,0.4
2010-05-10,22520,3.9,21.4,23.6,4.1,0.4
2010-05-11,22650,3.9,3.9,24.3,4.2,0.4
2010-05-12,22730,3.9,3.9,25.1,4.1,0.4
2010-05-13,22810,3.9,3.9,24.7,4.2,0.4
2010-05-14,22860,3.9,3.9,25.5,4.2,0.4
2010-05-15,22910,3.9,3.9,27.2,4.2,0.8
2010-05-16,22980,3.9,3.9,27.5,4.1,0.5
2010-05-17,23020,3.9,3.9,28.1,5.1,0.5
2010-05-18,23030,13.6,3.9,28.3,4.1,0.5
2010-05-19,23030,9.7,13.6,27,4.1,0.4
2010-05-20,22980,40.4,9.7,26.7,4,0.4
2010-05-21,22880,14.8,40.4,27.3,4.2,0.5
2010-05-22,22760,4.1,14.8,27.1,4.2,0.4
2010-05-23,22520,11.3,4.1,27.9,4.2,0.5
2010-05-24,22330,40.8,11.3,27.9,4.1,0.5
2010-05-25,22200,11.4,40.8,27.9,4.2,0.5
2010-05-26,22080,7.2,11.4,26.4,4.1,0.4
2010-05-27,21940,5.6,7.2,25.1,4.2,0.4
2010-05-28,21760,3.9,5.6,25.7,4.9,0.4
2010-05-29,21740,3.9,3.9,26.8,4.1,0.4
2010-05-30,21650,5.2,3.9,27.8,4.1,0.5
2010-05-31,21600,26.6,5.2,26.4,3.9,0.4
2010-06-01,21520,3.9,26.6,22.9,4,0.4
2010-06-02,21380,3.9,3.9,22.9,4.1,0.4
2010-06-03,21140,3.9,3.9,24,4,0.4
2010-06-04,20760,3.2,3.9,25.3,3.9,0.4
2010-06-05,20440,3.9,3.2,26.4,3.7,0.4
2010-06-06,20220,3.9,3.9,25.4,3.7,0.4
2010-06-07,19830,9.8,3.9,25.9,3.8,0.4
2010-06-08,19320,8.4,9.8,26.3,5,0.4
2010-06-09,18990,4.1,8.4,25.6,3.9,0.4
2010-06-10,18960,7.6,4.1,25.3,3.9,0.4
2010-06-11,18820,28.2,7.6,25.3,3.9,0.4
2010-06-12,18690,3.9,28.2,25.9,4,0.4
2010-06-13,18910,3.9,3.9,26.1,3.9,0.4
2010-06-14,18130,10.2,3.9,26.4,3.9,0.4
2010-06-15,17860,8.6,10.2,27.5,3.7,0.5
2010-06-16,17450,12,8.6,26.9,3.8,0.4
2010-06-17,16960,10.1,12,27,3.8,0.4
2010-06-18,16600,3.5,10.1,27.1,3.9,0.4
2010-06-19,16330,15.1,3.5,26.8,5.1,0.4
2010-06-20,15590,6.9,15.1,27.2,4.1,0.5
2010-06-21,15520,3.9,6.9,27.5,4.1,0.5
2010-06-22,15240,4.9,3.9,27,4,0.4
2010-06-23,15080,6.5,4.9,26.4,4.1,0.4
2010-06-24,14880,3.4,6.5,27.2,4,0.5
2010-06-25,14790,6,3.4,27,3.8,0.4
2010-06-26,14630,3.9,6,27,3.9,0.4
2010-06-27,14410,9.3,3.9,26.9,4,0.4
2010-06-28,14190,3.7,9.3,26.3,4,0.4
2010-06-29,14200,3.9,3.7,25.3,3.8,0.4
2010-06-30,14710,3.9,3.9,25.9,5.2,0.4
2010-07-01,15180,3.9,3.9,26.7,3.8,0.4
2010-07-02,15090,3.9,3.9,26.9,3.9,0.7
2010-07-03,14760,6,3.9,26.7,4.1,0.4
2010-07-04,14560,8.1,6,26.9,4,0.4
2010-07-05,14340,4.1,8.1,27.3,4,0.5
2010-07-06,13920,3.9,4.1,27.9,3.9,0.5
2010-07-07,13440,20.8,3.9,27.4,4.1,0.5
2010-07-08,13010,9,20.8,27.9,4.1,0.5
2010-07-09,12710,10,9,26.7,4,0.4
2010-07-10,12540,6.9,10,27.1,3.9,0.4
2010-07-11,12600,3.2,6.9,26.9,5.1,0.4
2010-07-12,12760,4.1,3.2,27.8,4,0.5
2010-07-13,12920,4.1,4.1,27.8,4.1,0.5
2010-07-14,13190,5.8,4.1,26.9,4.2,0.4
2010-07-15,13530,3.4,5.8,25.7,4.4,0.4
2010-07-16,13680,5.9,3.4,22.7,4.2,0.4
2010-07-17,13530,3.9,5.9,19.8,4.1,0.3
2010-07-18,13410,3.9,3.9,22.4,4.2,0.4
2010-07-19,14440,3.9,3.9,22.2,4.2,0.4
2010-07-20,15900,3.9,3.9,22.3,4.2,0.4
2010-07-21,16630,3.9,3.9,24.2,4.1,0.4
2010-07-22,16700,4.2,3.9,25.8,5.3,0.4
2010-07-23,16250,4.1,4.2,26.3,3.9,0.4
2010-07-24,15450,9.7,4.1,26.6,4.1,0.4
2010-07-25,14540,16.4,9.7,26.7,4.3,0.4
2010-07-26,13510,17.2,16.4,25.9,4.2,0.4
2010-07-27,12480,8.9,17.2,25.2,4,0.4
2010-07-28,11590,3.9,8.9,26.6,4,0.4
2010-07-29,11010,2.6,3.9,27.1,4.2,0.4
2010-07-30,10800,3.9,2.6,27.6,4.2,0.5
2010-07-31,11200,25.9,3.9,27.8,4.3,0.5
2010-08-01,12400,29,25.9,27.9,4.3,0.5
2010-08-02,13220,3.9,29,26.7,5.4,0.4
2010-08-03,13240,3.9,3.9,25.3,4.3,0.4
2010-08-04,12780,3.9,3.9,26,4.3,0.4
2010-08-05,12420,3.9,3.9,24.8,4.4,0.4
2010-08-06,12500,3.9,3.9,24,4.3,0.4
2010-08-07,12750,3.9,3.9,25.5,4.3,0.4
2010-08-08,13120,3.9,3.9,26.5,4.5,0.4
2010-08-09,13610,3.9,3.9,26.8,4.4,0.4
2010-08-10,13660,3.9,3.9,27,4.4,0.4
2010-08-11,13080,12.4,3.9,26.9,4.4,0.4
2010-08-12,12190,20.7,12.4,25.6,4.5,0.4
2010-08-13,11250,32.1,20.7,27.4,5,0.5
2010-08-14,10520,6.3,32.1,26,5.3,0.4
2010-08-15,9775,3.9,6.3,26.5,4.5,0.4
2010-08-16,9376,3.9,3.9,26.4,4.6,0.4
2010-08-17,8842,3.9,3.9,26.6,4.4,0.4
2010-08-18,8282,3.9,3.9,26.6,4.5,0.4
2010-08-19,7921,9.4,3.9,26.6,4.5,0.6
2010-08-20,7519,14.4,9.4,26.2,4.6,0.4
2010-08-21,6960,3.9,14.4,26.7,4.5,0.4
2010-08-22,6440,3.9,3.9,27.5,4.6,0.5
2010-08-23,6228,3.9,3.9,27.5,4.7,0.5
2010-08-24,6062,40.5,3.9,28,4.7,0.5
2010-08-25,5866,24.6,40.5,27.9,5.4,0.5
2010-08-26,5847,56.6,24.6,27.9,4.6,0.5
2010-08-27,5855,5.6,56.6,28.3,4.7,0.5
2010-08-28,5855,3.2,5.6,28.5,4.6,0.5
2010-08-29,5855,4.1,3.2,28.3,4.6,0.5
2010-08-30,5783,3.9,4.1,28.2,4.5,0.5
2010-08-31,5621,3.9,3.9,28.3,4.4,0.5
2010-09-01,5508,21.2,3.9,28.1,4.4,0.5
2010-09-02,5449,11.9,21.2,26.3,4.6,0.4
2010-09-03,5443,20.5,11.9,26.9,4.8,0.4
2010-09-04,5447,4.2,20.5,27.4,4.9,0.7
2010-09-05,5510,4.1,4.2,26.7,5.5,0.4
2010-09-06,5708,3.9,4.1,26.3,4.9,0.4
2010-09-07,6427,3.9,3.9,26.4,4.5,0.4
2010-09-08,7013,3.9,3.9,27.3,4.7,0.5
2010-09-09,7271,3.9,3.9,27.7,4.8,0.5
2010-09-10,7607,5.7,3.9,28,4.8,0.5
2010-09-11,8182,17.5,5.7,27.7,4.9,0.5
2010-09-12,8647,10.4,17.5,28,4.9,0.5
2010-09-13,8642,8.1,10.4,28.6,4.9,0.5
2010-09-14,8243,57.9,8.1,29.6,5,0.5
2010-09-15,7839,3.9,57.9,26,5,0.4
2010-09-16,7495,3.9,3.9,27.2,5.3,0.5
2010-09-17,7186,4.1,3.9,28,4.9,0.5
2010-09-18,6938,4.2,4.1,26.8,4.6,0.4
2010-09-19,6810,6.3,4.2,26.1,5,0.4
2010-09-20,7156,16.6,6.3,27.2,5,0.2
2010-09-21,7673,4.2,16.6,27.8,5.1,0.5
2010-09-22,7919,5.4,4.2,28.1,5.1,0.5
2010-09-23,7907,6.7,5.4,27.9,5.1,0.5
2010-09-24,7790,7.8,6.7,28.4,5.1,0.5
2010-09-25,7650,3.9,7.8,28.1,4.9,0.5
2010-09-26,7354,3.9,3.9,28.4,4.9,0.5
2010-09-27,6907,3.9,3.9,29.5,5.3,0.5
2010-09-28,6614,13.6,3.9,29.1,4.8,0.5
2010-09-29,6356,36.7,13.6,30,4.9,0.5
2010-09-30,6132,4.4,36.7,29.4,4.8,0.5
2010-10-01,5838,2.2,4.4,29.9,5,0.5
2010-10-02,5575,6.3,2.2,29.6,4.9,0.5
2010-10-03,5465,3.9,6.3,27.8,5,0.5
2010-10-04,5480,4.2,3.9,25.3,5,0.4
2010-10-05,5360,4.3,4.2,26.8,5,0.4
2010-10-06,5193,4.6,4.3,28.2,5.1,0.5
2010-10-07,5112,3.9,4.6,29.6,5.2,0.5
2010-10-08,5170,10.1,3.9,29.2,5.2,0.5
2010-10-09,5343,26.7,10.1,26.4,5.1,0.4
2010-10-10,5490,9.9,26.7,27.7,5,0.5
2010-10-11,5541,3.9,9.9,26.5,4.8,0.4
2010-10-12,5600,3.9,3.9,27.2,4.9,0.5
2010-10-13,5931,3.9,3.9,27.7,5.1,0.5
2010-10-14,6514,22,3.9,28.1,4.9,0.5
2010-10-15,7311,22.9,22,26.7,4.9,0.4
2010-10-16,8297,4.6,22.9,26.2,5.1,0.4
2010-10-17,8325,23.1,4.6,27.8,5,0.5
2010-10-18,8293,12.9,23.1,27.9,5.1,0.5
2010-10-19,8066,26.1,12.9,26.8,5.2,0.4
2010-10-20,7816,4.4,26.1,27.8,4.7,0.5
2010-10-21,7596,4.2,4.4,28.6,4.9,0.5
2010-10-22,7399,4.9,4.2,28.7,4.9,0.7
2010-10-23,7257,2.1,4.9,28.8,5,0.5
2010-10-24,7338,23,2.1,28.2,5,0.5
2010-10-25,7585,4.2,23,26.3,4.9,0.4
2010-10-26,7762,3.9,4.2,27.1,4.9,0.4
2010-10-27,7711,4.1,3.9,28,5.1,0.5
2010-10-28,7392,4.1,4.1,28.8,5,0.5
2010-10-29,7087,14.6,4.1,28.9,4.9,0.5
2010-10-30,6964,4.5,14.6,27.6,5.3,0.5
2010-10-31,6840,13.6,4.5,28.3,5,0.5
2010-11-01,6794,8.6,13.6,27.4,5.1,0.5
2010-11-02,6894,4.4,8.6,24.2,5.1,0.4
2010-11-03,6969,3.9,4.4,27,4.9,0.4
2010-11-04,6935,3.9,3.9,27.6,4.9,0.5
2010-11-05,6947,5.9,3.9,29.6,4.8,0.5
2010-11-06,7192,34.6,5.9,29,4.9,0.5
2010-11-07,7603,23.6,34.6,26.5,5,0.4
2010-11-08,7798,15.3,23.6,27.2,5,0.5
2010-11-09,7698,18.5,15.3,26.8,4.9,0.4
2010-11-10,7614,77.6,18.5,26.8,5.2,0.4
2010-11-11,7910,71.4,77.6,25.8,4.7,0.4
2010-11-12,8565,4.1,71.4,25.3,4.7,0.4
2010-11-13,9040,5.2,4.1,26.7,4.9,0.4
2010-11-14,9435,31,5.2,27.7,5.1,0.5
2010-11-15,10160,4.1,31,27.9,5,0.5
2010-11-16,11140,4.4,4.1,27,5,0.4
2010-11-17,11800,3.9,4.4,27.9,4.9,0.5
2010-11-18,12440,3.9,3.9,28.3,4.8,0.5
2010-11-19,13030,22.8,3.9,27.7,5,0.5
2010-11-20,13390,15.9,22.8,28.2,5,0.5
2010-11-21,13500,23.6,15.9,28.2,5,0.5
2010-11-22,13480,5.6,23.6,27.5,4.9,0.5
2010-11-23,13320,9.6,5.6,27.7,5,0.5
2010-11-24,13060,13.6,9.6,28.4,5.1,0.5
2010-11-25,12630,18.5,13.6,26,5,0.4
2010-11-26,12010,9.3,18.5,27.6,5.1,0.5
2010-11-27,11340,3.2,9.3,28,5,0.5
2010-11-28,10900,11.9,3.2,28.7,4.9,0.5
2010-11-29,10800,8.9,11.9,28.6,5,0.5
2010-11-30,10840,3.8,8.9,27.9,5,0.5
2010-12-01,10900,9.3,3.8,27.7,5.1,0.5
2010-12-02,10900,51.2,9.3,26.4,4.8,0.4
2010-12-03,10820,4.6,51.2,26.8,4.9,0.4
2010-12-04,10800,5.7,4.6,27,4.9,0.4
2010-12-05,10950,7.4,5.7,27.4,5,0.5
2010-12-06,11140,22.5,7.4,27.5,5,0.5
2010-12-07,11460,10.3,22.5,28.3,4.9,0.5
2010-12-08,12020,5.7,10.3,28.7,5,0.5
2010-12-09,12570,11.4,5.7,29.2,5.1,0.7
2010-12-10,12750,15.7,11.4,29,5.1,0.5
2010-12-11,12710,2.4,15.7,28.8,5,0.5
2010-12-12,12500,4.1,2.4,28.9,5,0.5
2010-12-13,12060,6.6,4.1,29.3,5,0.5
2010-12-14,11490,10,6.6,28.1,4.9,0.5
2010-12-15,11240,5.1,10,26,5.1,0.4
2010-12-16,10850,11.7,5.1,26.6,5,0.4
2010-12-17,10420,10.5,11.7,27.6,5.1,0.5
2010-12-18,10010,2.6,10.5,27.8,5.1,0.5
2010-12-19,9808,4.3,2.6,28,5.1,0.5
