DATE,CAUDAL,PP,T,PET
18-03-06,23450,38.1,26.83520889,4.551961899
19-03-06,23690,0.0,26.55331421,4.6094203
20-03-06,23800,17.5,27.06575584,4.673919678
21-03-06,23920,7.9,26.61766434,4.630577087
22-03-06,24040,0.1,25.19117737,4.719408512
23-03-06,24130,20.3,27.01558304,4.751750469
24-03-06,24210,15.1,27.61976242,4.464858055
25-03-06,24300,61.0,27.21323586,4.623130322
26-03-06,24470,0.2,24.93278503,4.782928944
27-03-06,24580,0.0,26.58102036,4.931093693
28-03-06,24690,0.0,27.32673264,5.067325592
29-03-06,24750,36.4,27.28807259,5.078790188
30-03-06,24830,1.5,27.06463623,4.926654339
31-03-06,24920,22.6,27.5863018,4.551825523
01-04-06,25030,0.1,25.64008522,4.827781677
02-04-06,25100,2.6,27.35610199,4.965396404
03-04-06,25120,10.9,27.97558975,5.057293415
04-04-06,25160,17.7,27.7329216,4.720243931
05-04-06,25250,0.2,26.6274128,4.67975235
06-04-06,25260,7.4,27.31142044,4.849896908
07-04-06,25260,16.9,27.51861572,4.936309814
08-04-06,25270,0.0,27.08218956,4.96484375
09-04-06,25280,11.3,28.03345871,5.079744339
10-04-06,25280,1.9,27.62002373,5.175293446
11-04-06,25280,3.6,27.02515411,4.598412037
12-04-06,25270,1.1,26.67200661,4.236933231
13-04-06,25230,7.4,26.96198463,4.497943401
14-04-06,25190,0.1,26.86363602,4.718060017
15-04-06,25150,0.8,26.70190811,4.95396471
16-04-06,25110,0.0,26.55163193,5.030108452
17-04-06,25090,13.7,25.82740021,5.078613281
18-04-06,25040,0.0,24.88863754,5.149487972
19-04-06,24990,0.0,24.69952774,4.702055931
20-04-06,24920,0.0,26.0662384,5.204007149
21-04-06,24870,23.4,26.93379974,5.134703636
22-04-06,24840,22.8,26.91507339,4.801379681
23-04-06,24840,5.0,26.14387512,4.819356918
24-04-06,24840,28.6,26.17509079,4.953916073
25-04-06,24850,0.3,26.23373604,4.872627735
26-04-06,24860,58.0,26.52201271,5.132360935
27-04-06,24910,0.3,26.15892029,5.200739384
28-04-06,24970,0.0,27.30816269,5.133160114
29-04-06,25030,0.0,27.20151901,5.213068962
30-04-06,25060,4.6,27.61997986,4.968253136
01-05-06,25070,32.5,26.7950573,4.920790672
02-05-06,25160,36.2,24.97995377,4.978302479
03-05-06,25470,0.1,23.80495834,5.011790752
04-05-06,25580,0.0,24.74943161,5.141289711
05-05-06,25500,0.2,26.12166595,5.265263081
06-05-06,25390,7.7,26.89559364,5.257875443
07-05-06,25290,0.2,25.92938423,5.2183671
08-05-06,25230,0.0,24.37051392,5.076060772
09-05-06,25130,0.0,25.08592606,5.034868717
10-05-06,24980,0.0,24.61067772,5.227626801
11-05-06,24800,0.0,25.06196213,5.153717995
12-05-06,24660,0.0,24.67711639,5.10862112
13-05-06,24560,0.0,25.0150032,5.064127445
14-05-06,24490,0.0,24.55345154,4.853669643
15-05-06,24350,0.0,24.32975388,4.974378586
16-05-06,24110,0.0,25.24954605,5.208034039
17-05-06,23770,3.3,26.40904236,5.144937515
18-05-06,23380,0.0,26.31756592,5.117699623
19-05-06,22870,0.0,26.93857193,4.979863167
20-05-06,22250,7.6,27.37787628,4.919507504
21-05-06,21500,6.6,26.56415176,5.130024433
22-05-06,20650,21.5,26.35849953,5.159426212
23-05-06,19620,0.0,24.56125641,5.146692753
24-05-06,18540,0.0,23.20389175,4.912943363
25-05-06,17590,0.0,23.51994324,4.77681303
26-05-06,16910,0.0,25.28499603,4.922977924
27-05-06,16500,19.6,25.54692268,4.991987228
28-05-06,16210,1.3,25.95149612,5.028687
29-05-06,16090,0.0,26.43660736,5.035113335
30-05-06,15800,0.2,25.69960022,4.924016953
31-05-06,15290,2.5,26.0499649,4.883971214
01-06-06,14770,6.1,25.97052574,4.872726917
02-06-06,14340,11.3,26.20588303,4.625549316
03-06-06,14030,1.3,26.61891937,5.01377058
04-06-06,14300,16.8,27.66495895,4.80423069
05-06-06,15520,0.2,26.49430275,4.944646358
06-06-06,16660,10.2,27.19713974,5.040394306
07-06-06,17100,0.4,26.40018463,5.076248169
08-06-06,16990,0.0,27.02347946,5.118420124
09-06-06,16630,0.0,27.60904312,5.188868999
10-06-06,16420,0.4,27.36992073,4.934073925
11-06-06,16360,11.4,27.24313927,4.885460377
12-06-06,16350,6.7,26.60180283,5.028622627
13-06-06,16360,0.0,26.25225449,5.079906464
14-06-06,16190,0.0,26.93698502,4.986116409
15-06-06,16070,0.0,26.51766777,5.121087551
16-06-06,15980,0.1,25.89595032,5.093518257
17-06-06,16040,0.2,26.32885361,4.688714027
18-06-06,16070,0.0,26.1235466,5.070997238
19-06-06,16020,0.4,26.01876068,5.017673492
20-06-06,16020,0.6,26.66260719,4.880754948
21-06-06,15980,0.0,26.60690308,5.034000397
22-06-06,15810,0.0,25.92683792,4.988714695
23-06-06,15510,0.0,26.64273071,5.117118835
24-06-06,15230,0.0,26.44219589,5.013839722
25-06-06,15110,0.2,26.75337601,4.948014736
26-06-06,15490,0.4,27.02029419,4.723397255
27-06-06,16120,21.9,26.40333176,4.920433044
28-06-06,16450,0.1,25.91170883,5.103518486
29-06-06,16250,0.1,26.63533401,5.127728462
30-06-06,15690,0.1,26.90199089,5.084071159
01-07-06,15240,0.0,26.43367004,5.073279381
02-07-06,15000,0.0,26.32418442,5.147459507
03-07-06,15060,0.0,26.78590202,5.023999691
04-07-06,15140,0.1,26.50485992,5.006069183
05-07-06,15120,0.1,26.51926804,4.945563793
06-07-06,15140,0.0,25.74555206,4.966229439
07-07-06,15430,0.0,26.26657867,4.964076042
08-07-06,15660,0.0,26.76007462,4.928678036
09-07-06,15420,0.0,27.85039139,4.883930206
10-07-06,14810,0.1,27.52853584,4.938597202
11-07-06,14140,19.6,27.89733696,4.904459476
12-07-06,13470,1.2,27.71474075,4.954835892
13-07-06,12920,0.0,26.59108353,4.966852665
14-07-06,12410,49.3,27.33860016,4.872959137
15-07-06,12010,7.8,25.51714325,4.964063644
16-07-06,11730,0.0,25.82881927,5.038603783
17-07-06,11710,0.0,26.12359238,5.122497082
18-07-06,12210,0.0,26.19239807,5.017633438
19-07-06,13030,0.0,25.85582542,5.001027107
20-07-06,13740,0.1,26.72469139,4.928355217
21-07-06,13950,0.0,26.1213913,4.922030449
22-07-06,13610,13.0,27.0297451,4.938511372
23-07-06,12960,13.6,26.73769188,5.017003059
24-07-06,12200,0.0,26.86647034,4.510875702
25-07-06,11350,0.0,26.64263916,4.557472706
26-07-06,10570,21.0,27.54312325,4.738883495
27-07-06,10020,0.1,27.15046692,4.906904697
28-07-06,9709,8.2,27.28461075,5.053666592
29-07-06,9556,13.6,26.70978928,4.834323406
30-07-06,9401,0.1,26.67444611,5.014315605
31-07-06,9205,0.0,23.48597336,5.132450104
01-08-06,9024,0.0,24.83423805,5.170742989
02-08-06,8881,0.0,25.43670654,5.041188717
03-08-06,8766,0.0,26.16140747,4.961776257
04-08-06,8755,0.0,26.94058228,5.063266754
05-08-06,9191,0.1,27.12968445,5.03139782
06-08-06,10060,0.0,26.65995789,4.971269608
07-08-06,10560,20.8,27.51706123,5.156767845
08-08-06,10470,0.0,27.55930138,5.014417171
09-08-06,10030,0.0,27.5265274,5.058506966
10-08-06,9441,0.0,27.11292267,4.993834019
11-08-06,8915,8.6,26.90192986,4.933413982
12-08-06,8539,4.0,27.90954208,5.103376389
13-08-06,8368,0.1,27.6606617,4.924010277
14-08-06,8424,0.0,28.34726334,4.748653889
15-08-06,8716,0.0,28.09369087,5.020356178
16-08-06,9308,0.1,27.2321701,4.802596092
17-08-06,9670,3.6,27.85383606,4.843703747
18-08-06,9553,7.0,26.67198372,4.720493793
19-08-06,9345,0.3,26.58497047,5.095291615
20-08-06,9329,0.0,26.31300354,4.905730724
21-08-06,9279,0.0,25.3698597,4.930960655
22-08-06,9399,0.0,25.62786674,4.983330727
23-08-06,9745,0.0,26.94373131,4.907272339
24-08-06,10110,10.6,27.39028358,4.859930515
25-08-06,10480,3.2,27.13805389,4.909513474
26-08-06,10740,10.8,27.49773216,4.952479362
27-08-06,10730,0.0,26.47372055,4.888494492
28-08-06,10640,2.8,27.76463318,4.969097137
29-08-06,10440,0.0,27.31795883,4.846493244
30-08-06,10120,2.3,26.39557648,5.082140923
31-08-06,9794,0.0,28.1657505,5.191123009
01-09-06,9434,0.0,27.53871727,4.871859074
02-09-06,9078,6.5,28.50884247,4.917544365
03-09-06,8882,0.6,28.17020988,4.992549419
04-09-06,8799,0.0,28.1456604,4.935214996
05-09-06,8720,0.0,25.69751167,4.991286755
06-09-06,8569,0.0,24.73439598,4.963119984
07-09-06,8386,0.0,25.5501709,5.090821743
08-09-06,8255,7.1,26.87853241,5.122637272
09-09-06,8086,0.3,27.10663033,4.828477859
10-09-06,7988,8.3,27.22038269,4.990209579
11-09-06,8096,0.0,26.46126175,5.036483288
12-09-06,8139,10.9,27.07289886,4.896497726
13-09-06,7983,0.2,27.70711327,4.921630383
14-09-06,7926,0.2,28.2192421,5.000247955
15-09-06,8024,0.1,28.59029388,4.962792397
16-09-06,8123,1.7,28.18666267,4.948832512
17-09-06,8231,3.6,28.06441879,4.973410606
18-09-06,8178,0.3,26.43302155,4.725764275
19-09-06,7919,0.3,27.15998459,5.020984173
20-09-06,7596,0.0,28.00440216,4.854280949
21-09-06,7484,2.0,28.50158691,4.990340233
22-09-06,7809,1.6,28.79138565,5.085092545
23-09-06,8520,1.3,27.59328461,4.923003674
24-09-06,8865,0.4,27.75656509,5.037020683
25-09-06,8700,0.0,25.62134361,4.81570816
26-09-06,8272,0.0,26.64928818,4.802654743
27-09-06,7847,0.0,27.865942,4.902894497
28-09-06,7713,0.2,28.49836731,4.956223011
29-09-06,8087,10.2,29.00057602,4.846986294
30-09-06,9040,0.0,27.86357498,4.850054264
01-10-06,10040,0.8,26.27606392,4.825736046
02-10-06,10510,0.0,27.74990082,4.982635498
03-10-06,10490,0.1,27.27507782,5.013108253
04-10-06,10230,0.1,27.91941833,5.006598473
05-10-06,10080,3.7,28.26408386,5.058500767
06-10-06,10050,17.6,27.6414299,4.892034054
07-10-06,10040,0.3,27.04038239,5.054326534
08-10-06,10140,0.1,28.14907455,5.076200962
09-10-06,10630,12.6,28.0097599,5.124373913
10-10-06,11440,3.9,28.51324463,4.991737366
11-10-06,12320,14.0,28.0254612,4.969752789
12-10-06,12830,0.9,27.25334167,5.007462025
13-10-06,12930,3.6,27.89704514,4.997209549
14-10-06,12750,0.8,28.26544571,4.812073708
15-10-06,12570,1.0,29.35661697,5.041622162
16-10-06,12670,6.1,28.55392075,5.186198711
17-10-06,12980,2.0,27.05974388,5.042078972
18-10-06,13080,0.3,27.30331039,4.806833267
19-10-06,12770,1.0,27.83120918,4.88824749
20-10-06,12240,4.2,26.6843605,4.780345917
21-10-06,11640,16.2,26.38807297,4.826924801
22-10-06,11080,0.0,26.66141891,4.979586124
23-10-06,10460,0.0,27.36483002,4.954898357
24-10-06,10010,2.6,28.08029175,4.968183994
25-10-06,9697,4.7,29.01176453,4.899534225
26-10-06,9542,15.7,28.63739777,4.950547695
27-10-06,9512,0.1,27.98002243,5.050285816
28-10-06,9493,14.9,28.6776371,5.065608025
29-10-06,9474,14.8,28.28393936,4.921811581
30-10-06,9454,17.4,27.65099144,4.786732674
31-10-06,9418,9.3,26.85435867,4.832969189
01-11-06,9437,0.1,27.21929741,4.907705784
02-11-06,9571,11.6,28.41513252,5.017485142
03-11-06,9712,8.8,28.08250809,4.952149868
04-11-06,9910,5.9,28.01400185,4.895349503
05-11-06,10100,0.6,27.76608276,5.031579018
06-11-06,10230,4.6,28.03315544,4.560892582
07-11-06,10250,16.5,27.34973907,4.877246857
08-11-06,10260,2.1,25.98495102,4.931857586
09-11-06,10270,3.8,27.08078194,4.957171917
10-11-06,10310,0.5,27.42550087,4.86426878
11-11-06,10550,22.4,26.99073982,4.596897602
12-11-06,11130,0.1,26.11539078,4.68406868
13-11-06,11780,19.1,27.99411011,4.691547394
14-11-06,12330,0.0,28.44787979,4.696793556
15-11-06,12920,2.5,27.82413483,4.622391701
16-11-06,13590,0.0,27.65662384,5.065423965
17-11-06,14250,16.9,27.23769379,4.677915096
18-11-06,14700,9.0,27.00446701,4.674757957
19-11-06,14920,0.2,26.40056992,4.71342802
20-11-06,14860,0.0,25.61095428,4.71705389
21-11-06,14760,0.1,27.35324478,4.594208241
22-11-06,14810,1.2,28.43004608,4.498491764
23-11-06,14910,2.6,28.49842072,4.684815407
24-11-06,15080,36.5,27.64261818,4.743432522
25-11-06,15320,5.7,27.3405571,4.622240543
26-11-06,15390,10.8,27.55489349,4.666388988
27-11-06,15230,7.5,28.1705513,5.089330196
28-11-06,15040,6.3,28.81269836,4.394533157
29-11-06,15000,7.0,28.22901535,4.365010738
30-11-06,15050,13.7,26.72640991,3.870785713
01-12-06,15140,5.5,27.91956139,4.171733379
02-12-06,15200,8.1,28.22405243,4.306256771
03-12-06,15190,1.1,28.04051781,4.43309164
04-12-06,15240,50.9,29.05516624,4.440500259
05-12-06,15220,16.8,28.02044296,4.462438107
06-12-06,15590,0.0,26.33263397,4.439573765
07-12-06,15690,15.1,28.09243393,4.27764225
08-12-06,15670,0.2,28.39453125,4.964207172
09-12-06,15570,0.0,27.71112823,4.420126915
10-12-06,15680,11.4,28.32973289,4.45925808
11-12-06,16030,19.6,28.23132133,4.397191525
12-12-06,16380,9.6,27.79584885,4.428930759
13-12-06,16690,0.1,27.97414398,4.352160931
14-12-06,16830,3.9,27.56711578,4.204035282
15-12-06,16940,2.1,27.8551178,4.319327354
16-12-06,17090,11.8,27.63092422,4.272750378
17-12-06,17190,0.1,27.63825989,4.350203991
18-12-06,17300,26.1,27.63928223,4.350190163
19-12-06,17500,28.2,27.20236206,5.070747375
20-12-06,17680,0.1,27.64272118,5.151916981
21-12-06,17710,7.4,26.58633995,4.298532963
22-12-06,17700,4.8,27.55822182,4.314775944
23-12-06,17730,0.0,27.95806885,4.389956951
24-12-06,17840,1.4,27.74530411,4.269586563
25-12-06,18010,10.3,28.39905548,4.382372856
26-12-06,18240,0.1,26.97591782,4.313371658
27-12-06,18430,0.5,27.3965683,3.961647987
28-12-06,18610,0.0,27.11046028,4.064852715
29-12-06,18810,27.4,27.4251709,4.14031601
30-12-06,19080,0.0,27.82576942,4.079543591
31-12-06,19310,27.2,28.0736618,5.149700642
01-01-07,19550,0.3,26.51569366,4.203101158
02-01-07,19770,1.0,27.18904877,4.137463093
03-01-07,19980,19.0,27.05205154,4.116630077
04-01-07,20190,0.0,27.40026855,4.059056759
05-01-07,20410,0.1,27.60110855,4.059213161
06-01-07,20570,19.1,27.41264725,3.960701942
07-01-07,20760,0.0,27.25209427,4.037461758
08-01-07,20920,0.0,26.745718,4.145326138
09-01-07,21030,0.0,27.22439575,4.015546322
10-01-07,21140,6.2,27.29102898,4.032495975
11-01-07,21220,13.8,27.32847404,5.209605217
12-01-07,21290,3.2,27.45807648,4.147482395
13-01-07,21350,0.1,27.62742233,4.217089176
14-01-07,21410,1.7,27.16194153,4.065510273
15-01-07,21440,43.2,27.96261215,4.140273571
16-01-07,21480,0.0,27.73502731,4.097374916
17-01-07,21550,0.1,26.93624878,3.944085121
18-01-07,21590,33.3,26.80139923,3.837804079
19-01-07,21570,1.4,27.48748779,3.956683636
20-01-07,21540,7.1,27.75026131,3.999969721
21-01-07,21500,0.0,27.45303726,3.974436283
22-01-07,21530,3.6,25.73475647,5.0566926
23-01-07,21540,4.0,27.40538788,4.007330418
24-01-07,21570,26.8,27.60574722,3.911503315
25-01-07,21640,0.0,26.39551163,3.98260355
26-01-07,21700,24.2,27.46519089,4.009296417
27-01-07,21780,39.6,28.49235535,4.018379688
28-01-07,21830,0.0,28.95372963,4.094117165
29-01-07,21880,0.1,29.1641922,3.95683527
30-01-07,21950,0.1,28.98041916,4.034791946
31-01-07,22000,35.7,28.80914116,3.969696283
01-02-07,22070,17.0,27.45770645,4.08134985
02-02-07,22150,40.9,27.12368774,5.053747654
03-02-07,22250,0.0,26.7217083,4.078356266
04-02-07,22310,0.0,27.21393204,4.105820656
05-02-07,22330,0.0,28.31389618,4.094181538
06-02-07,22330,0.0,29.34588242,4.083209991
07-02-07,22330,0.0,29.12561417,4.089753628
08-02-07,22320,0.2,28.03525734,4.009402275
09-02-07,22220,16.9,27.95457649,3.878338814
10-02-07,21990,2.5,27.92217636,3.881566763
11-02-07,21660,28.5,26.5723877,3.991360903
12-02-07,21210,0.0,26.13967896,4.046414852
13-02-07,20740,4.3,27.91520309,4.818698406
14-02-07,20300,0.0,28.94256973,3.99561739
15-02-07,19870,0.0,28.28564072,4.023320198
16-02-07,19330,2.3,28.23407555,3.937265635
17-02-07,18690,0.0,27.60842514,3.968724012
18-02-07,17890,0.7,27.20176125,4.047915459
19-02-07,17060,9.0,28.34133911,4.017058372
20-02-07,16270,0.0,27.53632927,3.967356443
21-02-07,15620,1.9,27.29313469,4.026295185
22-02-07,15050,5.9,27.74251938,4.027840614
23-02-07,14570,2.6,26.38495636,4.051660061
24-02-07,13930,10.7,26.41004944,5.061514378
25-02-07,13420,13.2,26.43269539,3.981118202
26-02-07,12950,0.0,26.3735199,3.466693163
27-02-07,12580,0.1,27.62127686,3.555264473
28-02-07,12370,14.8,27.77925873,3.676360846
01-03-07,12330,11.1,27.32414627,3.785977125
02-03-07,12450,4.5,26.53040123,3.862744808
03-03-07,12630,76.2,26.69061852,3.892184258
04-03-07,12760,9.6,26.83568573,4.028528214
05-03-07,12740,0.2,25.59376526,4.02114296
06-03-07,12580,3.5,26.69841003,3.888156414
07-03-07,12520,0.0,26.26901627,5.038116932
08-03-07,12690,0.0,25.77742004,4.031859875
09-03-07,13250,36.5,26.49395752,4.010523796
10-03-07,14200,11.0,27.36839104,4.041886806
11-03-07,15420,0.1,25.8473587,4.099152565
12-03-07,16440,2.6,26.87080765,4.032907963
13-03-07,17020,2.7,26.95872498,4.03676033
14-03-07,17310,0.1,26.49623489,4.136592865
15-03-07,17490,10.3,27.24707413,3.956770897
16-03-07,17460,0.0,26.20531654,4.039185047
17-03-07,17320,1.5,27.29284477,3.911939144
18-03-07,17210,64.4,27.29741287,4.972183704
19-03-07,17290,0.0,25.14822388,4.109920979
20-03-07,17540,4.3,27.06456757,4.067006111
21-03-07,17820,0.0,27.5814476,4.200249195
22-03-07,18100,22.7,28.04198837,4.07982254
23-03-07,18480,13.6,26.06407166,3.984565496
24-03-07,18900,1.5,25.76937866,4.176084995
25-03-07,19100,0.0,26.89114761,4.267756462
26-03-07,19230,21.8,27.27453232,4.197808266
27-03-07,19400,0.0,26.59519577,4.149178505
28-03-07,19590,16.2,27.37758255,4.236397743
29-03-07,19830,34.8,26.82931519,5.148248672
30-03-07,20120,48.9,26.65651703,4.278139114
31-03-07,20360,27.1,26.7221489,4.254499435
01-04-07,20570,0.0,26.59331894,4.396784782
02-04-07,20750,2.4,25.99386597,4.446563721
03-04-07,20900,0.1,26.90866089,4.028009415
04-04-07,21040,34.3,27.6673584,4.072661877
05-04-07,21210,25.9,26.70031166,4.195712566
06-04-07,21330,19.9,26.99677467,4.299210548
07-04-07,21450,8.7,26.93751144,4.259134769
08-04-07,21560,3.9,27.30178833,4.412709713
09-04-07,21660,38.3,26.28727722,4.983707428
10-04-07,21850,2.8,26.18782043,5.152158737
11-04-07,21940,3.4,26.61247253,4.270249844
12-04-07,22020,2.2,27.20625305,3.961628914
13-04-07,22100,7.8,27.07141876,3.64622879
14-04-07,22160,0.0,26.96276855,3.835514069
15-04-07,22230,0.7,26.9118576,4.006176949
16-04-07,22280,0.0,27.65409088,4.213953495
17-04-07,22340,7.4,27.1018486,4.356389999
18-04-07,22460,44.1,27.34054184,4.471227169
19-04-07,22510,3.8,26.25169754,4.495983124
20-04-07,22550,0.0,25.70886421,4.438730717
21-04-07,22570,0.0,26.44479561,5.180370331
22-04-07,22590,7.7,27.08320236,4.530599117
23-04-07,22610,17.6,26.54919815,4.568130016
24-04-07,22670,7.5,27.21894073,4.548428535
25-04-07,22680,15.1,26.82386398,4.624390125
26-04-07,22650,15.0,26.77667427,4.665699482
27-04-07,22610,0.2,27.46049118,4.668016434
28-04-07,22560,0.1,26.29447365,4.716360092
29-04-07,22500,0.0,24.83333206,4.705251694
30-04-07,22430,0.0,26.28791618,4.753155708
01-05-07,22330,5.4,26.18169785,4.720592499
02-05-07,22260,0.2,26.83809853,5.04406929
03-05-07,22230,6.3,26.26655197,4.720727921
04-05-07,22200,0.0,26.35064507,4.715264797
05-05-07,22110,0.0,26.9620285,4.871954918
06-05-07,21990,5.9,27.22732162,4.977488041
07-05-07,21850,12.7,27.25594711,5.014367104
08-05-07,21760,14.3,27.00076866,5.023022175
09-05-07,21750,1.0,25.92495728,5.011575699
10-05-07,21800,0.0,23.07999229,4.884740829
11-05-07,21790,0.0,23.64690018,4.638547897
12-05-07,21770,0.0,24.4003849,4.807614326
13-05-07,21750,0.0,26.21999931,5.086853027
14-05-07,21750,0.1,26.36257553,4.935291767
15-05-07,21770,0.0,26.78610229,4.999082565
16-05-07,21790,8.7,27.16085434,4.828765392
17-05-07,21770,0.1,27.7442131,4.646312714
18-05-07,21730,18.8,27.56777191,4.642272949
19-05-07,21700,2.4,25.66489792,4.750076771
20-05-07,21680,0.0,26.1341362,4.834423542
21-05-07,21560,2.8,26.74332237,4.839375973
22-05-07,21460,8.8,27.1919632,4.667769432
23-05-07,21400,9.4,26.60393906,4.917929173
24-05-07,21380,2.4,26.58267784,4.978433609
25-05-07,21380,0.0,22.26345825,4.962852955
26-05-07,21310,0.1,23.05246544,4.916376114
27-05-07,21140,0.0,24.5451889,4.910448074
28-05-07,20970,0.0,25.85801315,4.850149632
29-05-07,20930,11.8,26.22696304,4.569334507
30-05-07,20900,5.1,25.96167755,4.654157162
31-05-07,20830,0.0,23.9005928,4.85725832
01-06-07,20540,0.0,24.13650513,4.91421175
02-06-07,20060,0.1,24.97073555,5.033741474
03-06-07,19530,0.6,25.81048203,4.937283516
04-06-07,19150,0.0,25.51426888,5.031022072
05-06-07,18800,0.1,25.59371567,4.772497177
06-06-07,18350,0.1,26.4582634,4.498529911
07-06-07,17740,6.5,26.90620804,4.621076107
08-06-07,17120,0.0,26.66366959,4.732533455
09-06-07,16600,7.8,26.32825089,4.945406914
10-06-07,16240,0.0,26.21741867,4.878351688
11-06-07,16060,30.3,26.03387451,4.871911526
12-06-07,16150,0.1,26.49759293,4.882828712
13-06-07,16310,0.1,26.1484108,5.068157673
14-06-07,16350,0.0,26.0198288,4.941043377
15-06-07,16440,14.1,26.83141708,5.040905476
16-06-07,16770,0.0,26.18436813,4.69174099
17-06-07,17190,0.0,26.09075546,4.76581955
18-06-07,17430,0.0,26.22385788,4.984696388
19-06-07,17540,1.0,25.86892319,5.100049973
20-06-07,17540,4.9,25.57851791,5.133027554
21-06-07,17410,0.0,25.84244919,5.12674427
22-06-07,17100,0.0,25.83691788,4.760509014
23-06-07,16760,0.0,26.29143715,4.940767765
24-06-07,16680,0.0,26.88910675,5.074499607
25-06-07,16880,0.0,26.84119415,5.028889656
26-06-07,17180,0.0,26.34902191,5.043092251
27-06-07,17380,0.0,26.33004951,4.961306572
28-06-07,17420,0.0,26.05005836,5.117413521
29-06-07,17280,0.0,25.72171402,5.15790081
30-06-07,17040,0.0,25.20105362,5.103642941
01-07-07,16750,0.0,25.56755066,5.175643921
02-07-07,16410,0.0,25.62442017,5.04968214
03-07-07,15960,0.0,25.43242264,4.961116314
04-07-07,15610,0.0,26.52247238,4.621019363
05-07-07,15320,0.1,27.18149185,4.861033916
06-07-07,14960,0.0,27.17644501,5.068799496
07-07-07,14480,0.0,27.06998634,5.071894169
08-07-07,13880,32.7,27.14758301,5.239428997
09-07-07,13260,0.0,26.54402542,5.267994404
10-07-07,12650,0.2,26.33120346,5.127276421
11-07-07,12050,29.6,26.45846558,4.758574963
12-07-07,11440,0.1,25.44462204,5.001788139
13-07-07,10680,0.1,26.1289444,5.040180683
14-07-07,10130,1.9,26.13914871,5.159870625
15-07-07,9920,0.0,25.96619415,4.930626392
16-07-07,9912,0.0,26.66310883,4.422768593
17-07-07,10080,0.1,27.19147873,4.426629066
18-07-07,10910,0.0,26.69462585,5.070630074
19-07-07,12330,21.1,26.33143806,4.525188446
20-07-07,13100,0.0,26.63636208,4.882155418
21-07-07,13220,0.0,27.09858322,5.02599287
22-07-07,12870,0.0,27.15971375,5.163371086
23-07-07,12350,8.0,27.67263222,5.197005749
24-07-07,11790,14.8,27.72162819,5.113440037
25-07-07,11250,35.5,27.31158257,4.881502151
26-07-07,10740,0.0,25.04550552,5.09702301
27-07-07,10200,0.0,22.93345451,5.200366497
28-07-07,9807,0.1,24.13426971,4.614649296
29-07-07,9787,0.0,24.51947021,4.955882549
30-07-07,10590,0.0,24.35894394,5.001168251
31-07-07,11760,0.0,25.49129677,4.735746861
01-08-07,12360,0.0,26.16473389,4.899523258
02-08-07,12270,0.1,26.70262909,4.809677124
03-08-07,11700,0.7,26.81321526,4.747521877
04-08-07,11140,0.8,25.72957611,4.820147991
05-08-07,10470,0.0,25.79170609,4.747912884
06-08-07,9774,0.0,26.66022491,4.959108829
07-08-07,9075,10.2,27.44481659,4.918747425
08-08-07,8525,0.2,27.80865479,4.932376385
09-08-07,8108,0.1,27.48541451,5.073140144
10-08-07,7839,0.4,26.80085564,4.775975227
11-08-07,7660,1.7,26.47018433,4.986773014
12-08-07,7544,0.0,25.50267982,4.934727669
13-08-07,7469,0.1,26.7050209,4.969344139
14-08-07,7429,12.6,27.49127769,5.03286171
15-08-07,7495,0.0,27.84277725,5.050186157
16-08-07,8385,1.8,26.54400253,4.843875885
17-08-07,9597,1.7,26.3067627,4.852601051
18-08-07,10120,0.0,25.84630966,4.715929508
19-08-07,9867,0.0,25.87919426,4.909563541
20-08-07,9380,0.0,26.27711105,4.993171692
21-08-07,9161,0.0,26.28730011,4.890220165
22-08-07,8988,0.0,26.36356735,4.970878601
23-08-07,9109,0.0,27.21694565,4.89542532
24-08-07,9166,4.3,27.64400864,4.907216072
25-08-07,8877,0.0,28.13723564,4.94515276
26-08-07,8333,0.0,28.24986649,4.968472481
27-08-07,7772,9.3,28.47254562,4.983981133
28-08-07,7195,4.7,26.70355606,5.021375179
29-08-07,6726,0.0,25.23217773,4.986088276
30-08-07,6459,0.1,26.12720871,4.758965969
31-08-07,6346,0.0,25.71644783,4.857285976
01-09-07,6553,0.1,25.54317474,4.778700352
02-09-07,7436,0.0,25.7532959,4.778851032
03-09-07,8625,8.2,27.17247391,4.877292633
04-09-07,9322,4.1,27.02331924,4.985927105
05-09-07,9615,8.5,26.5391674,4.946950912
06-09-07,9651,1.1,26.04270935,4.69473505
07-09-07,9433,0.0,26.37343597,4.86292696
08-09-07,9125,0.1,26.61800385,4.981066704
09-09-07,9062,0.0,27.15898514,5.009716511
10-09-07,9388,9.5,27.50306129,4.969797134
11-09-07,9749,0.0,26.81800461,5.061213017
12-09-07,9664,0.0,27.27080917,4.922989368
13-09-07,9289,0.1,26.5198288,5.03458786
14-09-07,8905,0.0,27.47304916,4.9820261
15-09-07,8576,0.0,27.0632019,4.966855049
16-09-07,8341,0.0,26.84860229,5.087032795
17-09-07,8277,0.3,27.33500099,5.115362644
18-09-07,8288,0.0,28.11192703,4.839028358
19-09-07,8382,3.2,28.03395081,4.935622215
20-09-07,8523,4.2,27.7131424,4.986505032
21-09-07,8508,0.0,25.8249054,4.965308189
22-09-07,8261,0.0,27.46701431,4.69690609
23-09-07,8017,0.2,28.58150482,5.109091759
24-09-07,8187,18.2,28.90818405,4.825146675
25-09-07,8505,0.0,25.32626152,4.791231155
26-09-07,8472,0.0,26.03199005,5.023219585
27-09-07,8210,0.2,27.25848961,5.046905994
