DATE;CAUDAL;PP;PP_anterior;T;PET;NDVI
2002-07-01;16300;0;0;26.1;4;NA
2002-07-02;15320;0;0.2;26.5;4.5;NA
2002-07-03;14500;0.2;0.1;26.2;4.7;NA
2002-07-04;14040;0.1;0.1;24.3;4.6;NA
2002-07-05;14380;0.1;1.9;25.3;4.6;NA
2002-07-06;15000;1.9;0.1;26.2;4.6;NA
2002-07-07;15320;0.1;0.2;25.8;4.6;NA
2002-07-08;15320;0.2;0.1;24.3;4.6;NA
2002-07-09;15300;0.1;0;24.4;4.6;NA
2002-07-10;15660;0;0.1;25.3;4.6;NA
2002-07-11;16420;0.1;52;26.2;4.6;NA
2002-07-12;17270;52;4.6;26.1;4.1;NA
2002-07-13;17860;4.6;0.1;25.5;4.5;NA
2002-07-14;18290;0.1;0.1;25.1;4.3;NA
2002-07-15;18600;0.1;0.1;26.7;3.9;NA
2002-07-16;18840;0.1;40.5;26.6;4.3;NA
2002-07-17;19090;40.5;0.7;25.7;4.3;NA
2002-07-18;19300;0.7;0;24.5;4.3;NA
2002-07-19;19470;0;0;25.2;4.4;NA
2002-07-20;19530;0;0;26.3;4.3;NA
2002-07-21;19530;0;0.1;26.7;4.3;NA
2002-07-22;19520;0.1;51.4;27.9;4.2;NA
2002-07-23;19520;51.4;30.7;26.4;4.1;NA
2002-07-24;19530;30.7;0;26.1;4.2;NA
2002-07-25;19420;0;0.1;26.7;4.2;NA
2002-07-26;19250;0.1;0;26.3;4;NA
2002-07-27;19150;0;0.6;26.1;4.1;NA
2002-07-28;19050;0.6;0;25.6;4.2;0.718
2002-07-29;18960;0;0;23.8;4.1;NA
2002-07-30;18860;0;0;25.4;4.2;NA
2002-07-31;18730;0;1.8;26.8;4.2;NA
2002-08-01;18640;1.8;0.1;26.3;4.1;NA
2002-08-02;18580;0.1;2;24.2;4;NA
2002-08-03;18550;2;0;24.4;4.1;NA
2002-08-04;18570;0;0;25.6;4;NA
2002-08-05;18490;0;0;25.5;4;NA
2002-08-06;18330;0;4.9;26.4;4;NA
2002-08-07;18160;4.9;0;26.1;4;NA
2002-08-08;17960;0;0;26.4;3.9;NA
2002-08-09;17610;0;0;26;4.1;NA
2002-08-10;17160;0;0;26.9;4.1;NA
2002-08-11;16620;0;0.1;26;4.1;NA
2002-08-12;16140;0.1;0;26.1;4.1;NA
2002-08-13;15570;0;0.1;26.9;4.1;NA
2002-08-14;14960;0.1;0.1;26.6;4.2;NA
2002-08-15;14290;0.1;32.3;26.4;4.1;NA
2002-08-16;13680;32.3;0.1;26.2;4.1;NA
2002-08-17;13240;0.1;0;26.6;4.1;NA
2002-08-18;12660;0;0.1;27;4.2;NA
2002-08-19;12390;0.1;0;27.5;4.2;NA
2002-08-20;12410;0;0.1;26.2;4.2;NA
2002-08-21;12450;0.1;2.3;26.4;4.2;NA
2002-08-22;12510;2.3;0;26.4;4.2;NA
2002-08-23;12360;0;0;26.9;4.1;NA
2002-08-24;12110;0;0;26.3;4.1;NA
2002-08-25;12050;0;1.7;27.2;4.1;NA
2002-08-26;12090;1.7;1.6;27.6;4;NA
2002-08-27;11930;1.6;4.3;27.4;4.2;NA
2002-08-28;11730;4.3;0.1;27;4.1;NA
2002-08-29;11430;0.1;0.2;27.3;3.9;0.413
2002-08-30;11040;0.2;1.1;26.8;3.7;NA
2002-08-31;10780;1.1;0.1;26.3;3.7;NA
2002-09-01;10570;0.1;0.1;25.9;3.9;NA
2002-09-02;10360;0.1;0;25;4;NA
2002-09-03;10300;0;0;24.7;4.1;NA
2002-09-04;10390;0;0;26;4.1;NA
2002-09-05;10670;0;0;27.5;4.1;NA
2002-09-06;11350;0;6.7;28.1;4;NA
2002-09-07;12300;6.7;3.2;27.8;4;0.756
2002-09-08;12630;3.2;0;25.5;3.9;NA
2002-09-09;12450;0;0;26.5;4;NA
2002-09-10;11890;0;0;27.5;4;NA
2002-09-11;11280;0;0;27.4;4;NA
2002-09-12;10820;0;7.1;27.5;4;NA
2002-09-13;10470;7.1;1;27.5;4;NA
2002-09-14;10250;1;7.1;27.7;4;0.583
2002-09-15;9976;7.1;3.5;28.2;4.1;NA
2002-09-16;9565;3.5;2.5;28.3;5;NA
2002-09-17;9111;2.5;1.7;27.6;4.1;NA
2002-09-18;8772;1.7;0.7;25.8;4.1;NA
2002-09-19;8515;0.7;0;27.8;4.1;NA
2002-09-20;8195;0;0;27.9;4.1;NA
2002-09-21;7956;0;0;28.3;4.1;NA
2002-09-22;7824;0;0;28.4;4.2;NA
2002-09-23;7735;0;0.2;28.5;4;NA
2002-09-24;7674;0.2;16.4;28.7;4.1;NA
2002-09-25;7605;16.4;0.1;27;4.2;NA
2002-09-26;7580;0.1;14.9;26.9;4.2;NA
2002-09-27;7580;14.9;0;26.3;4.2;NA
2002-09-28;7493;0;2.2;27.2;4.1;NA
2002-09-29;7247;2.2;0.2;26.2;4.2;NA
2002-09-30;7019;0.2;13.1;27.7;4.2;0.736
2002-10-01;7154;13.1;0;27;4.2;NA
2002-10-02;7400;0;0.3;27.8;4.2;NA
2002-10-03;7494;0.3;0;27.8;4.2;NA
2002-10-04;7452;0;1.8;27.5;4;NA
2002-10-05;7430;1.8;0;28.1;4;NA
2002-10-06;7457;0;6.8;28.4;4;NA
2002-10-07;7465;6.8;4.7;28.1;4.1;NA
2002-10-08;7480;4.7;1.7;27.2;4.3;NA
2002-10-09;7486;1.7;0;26.2;3.9;NA
2002-10-10;7642;0;0.1;27;4.3;NA
2002-10-11;7786;0.1;15;27.8;4.3;NA
2002-10-12;7736;15;0;26.7;4.4;NA
2002-10-13;7962;0;2.3;26.7;4.4;NA
2002-10-14;8529;2.3;27.6;28.2;4.4;NA
2002-10-15;9112;27.6;0.4;27.1;4.4;NA
2002-10-16;9503;0.4;1.7;27.8;4.3;0.108
2002-10-17;9778;1.7;0.2;25.2;4.4;NA
2002-10-18;9712;0.2;7.5;26.5;4.4;NA
2002-10-19;9581;7.5;0;26.8;4.5;NA
2002-10-20;9705;0;8.5;27.4;3.8;NA
2002-10-21;10490;8.5;4.9;27.2;4.5;NA
2002-10-22;11410;4.9;0.4;26.6;4.2;NA
2002-10-23;11910;0.4;3.6;26.6;4;NA
2002-10-24;11930;3.6;0.1;27.7;4.1;NA
2002-10-25;11840;0.1;19.1;27.3;4.4;NA
2002-10-26;12020;19.1;0;26.6;4.5;NA
2002-10-27;12370;0;19.1;27.3;4.4;NA
2002-10-28;12770;19.1;5.7;27.9;4.5;NA
2002-10-29;12870;5.7;8.3;27.6;4.6;NA
2002-10-30;12810;8.3;0.8;26.9;4.6;NA
2002-10-31;12850;0.8;13.8;26.6;3.9;NA
2002-11-01;13240;13.8;0.2;25.9;4.7;NA
2002-11-02;13960;0.2;0;26.8;4.6;NA
2002-11-03;14450;0;5.1;27.6;4.5;NA
2002-11-04;14630;5.1;31.5;27.4;4.5;NA
2002-11-05;14750;31.5;44.4;26.9;4.4;NA
2002-11-06;15260;44.4;0;25.1;4.4;NA
2002-11-07;15640;0;0.2;25.2;4.4;NA
2002-11-08;15800;0.2;0;26.9;4.6;NA
2002-11-09;16000;0;7.9;27.8;4.6;NA
2002-11-10;16330;7.9;0;27.1;4.7;NA
2002-11-11;16710;0;0.7;27;4;NA
2002-11-12;16930;0.7;30.7;27;4.8;NA
2002-11-13;17110;30.7;0;26.2;4.8;NA
2002-11-14;17490;0;4.9;27.4;4.8;NA
2002-11-15;17840;4.9;10.5;27.2;4.9;NA
2002-11-16;18070;10.5;0.1;26.7;4.7;NA
2002-11-17;18210;0.1;1.7;27.4;4.7;NA
2002-11-18;18330;1.7;2.4;28.1;4.8;NA
2002-11-19;18500;2.4;12.6;27.5;4.7;NA
2002-11-20;18670;12.6;6.4;27.9;4.5;NA
2002-11-21;18820;6.4;4;27.7;4.7;NA
2002-11-22;18960;4;14.9;26.6;4.1;NA
2002-11-23;18990;14.9;0;27.5;4.7;NA
2002-11-24;19000;0;0;27.5;4.8;NA
2002-11-25;19010;0;9.4;28.1;4.7;NA
2002-11-26;19100;9.4;0.4;27.4;4.7;NA
2002-11-27;19200;0.4;0.4;27.8;4.6;NA
2002-11-28;19270;0.4;0.2;27;4.8;NA
2002-11-29;19260;0.2;6.5;27.8;4.9;NA
2002-11-30;19150;6.5;10.8;28.3;4.9;NA
2002-12-01;18950;10.8;20.4;28.2;4.9;NA
2002-12-02;18810;20.4;0.8;27.6;4.7;NA
2002-12-03;18670;0.8;7;27.5;4;NA
2002-12-04;18570;7;32.7;27.5;4.9;NA
2002-12-05;18550;32.7;0.2;26.7;4.7;NA
2002-12-06;18630;0.2;0;27.4;4.7;NA
2002-12-07;18690;0;0;28.2;4.9;NA
2002-12-08;18690;0;0;28.4;4.9;NA
2002-12-09;18670;0;0;28.6;5;NA
2002-12-10;18570;0;18;28;4.9;NA
2002-12-11;18470;18;2.1;27.8;4.4;NA
2002-12-12;18440;2.1;0;27.4;4.6;NA
2002-12-13;18440;0;9;26.9;4.9;NA
2002-12-14;18380;9;7.3;27.5;3.9;NA
2002-12-15;18130;7.3;1.3;27.8;5;NA
2002-12-16;17660;1.3;4.2;27.5;5;NA
2002-12-17;17080;4.2;3.1;24.8;5;NA
2002-12-18;16560;3.1;0;26.6;5.1;NA
2002-12-19;16350;0;25.2;27.2;5.2;0.134
2002-12-20;16590;25.2;17.6;27.7;5.1;NA
2002-12-21;17040;17.6;0.8;26.1;4.7;NA
2002-12-22;17470;0.8;4;26.7;4.9;NA
2002-12-23;17780;4;14;27.6;5;NA
2002-12-24;18020;14;5.5;27.8;5.1;NA
2002-12-25;18230;5.5;5.2;27;3.9;NA
2002-12-26;18440;5.2;3.8;27.2;5.1;NA
2002-12-27;18630;3.8;1.4;26.9;5.3;NA
2002-12-28;18800;1.4;0;27.1;5.2;NA
2002-12-29;18950;0;0;27.6;5.3;NA
2002-12-30;19060;0;4;28;5.2;NA
2002-12-31;19200;4;0;27.4;5.2;NA
2003-01-01;19340;0;0;27.5;5;NA
2003-01-02;19400;0;8.6;27.8;4.9;NA
2003-01-03;19410;8.6;0.1;28.1;4.9;NA
2003-01-04;19290;0.1;14.7;27.6;5.1;0.753
2003-01-05;19080;14.7;0;27.7;4.9;NA
2003-01-06;18710;0;70.8;27.6;4;NA
2003-01-07;18250;70.8;0;27.1;4.9;NA
2003-01-08;17840;0;55.4;28.2;4.7;NA
2003-01-09;17040;55.4;0.5;27.6;4.9;NA
2003-01-10;16690;0.5;6.6;26.9;4.9;NA
2003-01-11;16580;6.6;39.9;27.9;5.1;NA
2003-01-12;16670;39.9;7.8;27.9;5.2;NA
2003-01-13;16700;7.8;1;27.6;5.1;NA
2003-01-14;16880;1;0;27.9;5.1;NA
2003-01-15;17200;0;0.2;28.1;4.7;NA
2003-01-16;17340;0.2;8.3;27.3;5;NA
2003-01-17;17220;8.3;0;27.1;4.1;NA
2003-01-18;16900;0;0;28.2;5.1;NA
2003-01-19;16750;0;0.4;28.2;5.1;NA
2003-01-20;16780;0.4;0.5;27.3;4.9;0.219
2003-01-21;16730;0.5;0;27.6;5;NA
2003-01-22;16470;0;0;28.3;5;NA
2003-01-23;16160;0;0;28.9;5;NA
2003-01-24;15970;0;5.5;27.8;4.8;NA
2003-01-25;15760;5.5;2.2;26.6;4.9;NA
2003-01-26;15400;2.2;16.2;26.7;5.1;NA
2003-01-27;14810;16.2;9.1;27.7;5.1;NA
2003-01-28;14300;9.1;0.8;28;4.1;NA
2003-01-29;13860;0.8;7.4;27.3;5.2;NA
2003-01-30;13660;7.4;1.2;27.1;5.2;NA
2003-01-31;13570;1.2;10;27.4;5;NA
2003-02-01;13490;10;4.5;26.6;4.9;NA
2003-02-02;13640;4.5;27.8;27.3;5;NA
2003-02-03;14470;27.8;0;26.8;5.1;NA
2003-02-04;15330;0;26.1;26.9;5.2;NA
2003-02-05;15940;26.1;0.4;27.8;5.1;0.03
2003-02-06;16230;0.4;4.7;27;5;NA
2003-02-07;16670;4.7;36.5;26.7;4.8;NA
2003-02-08;17130;36.5;8;26.6;4.1;NA
2003-02-09;17500;8;0;26.6;4.8;NA
2003-02-10;17770;0;0;27.3;4.8;NA
2003-02-11;17990;0;0.1;27.1;4.8;NA
2003-02-12;18230;0.1;7.2;27.2;4.9;NA
2003-02-13;18520;7.2;4.1;27.3;5;NA
2003-02-14;18750;4.1;0.6;28;4.9;NA
2003-02-15;18920;0.6;1;27.3;4.8;NA
2003-02-16;19030;1;0;27.9;4.8;NA
2003-02-17;19130;0;0;27.7;5;NA
2003-02-18;19200;0;10.5;27.7;5.1;NA
2003-02-19;19230;10.5;51.5;27.3;4;NA
2003-02-20;19170;51.5;0.7;27.6;5.1;NA
2003-02-21;18950;0.7;8.3;26.5;5;NA
2003-02-22;18360;8.3;16.8;25.3;5.1;NA
2003-02-23;17830;16.8;70.2;26.4;5.1;NA
2003-02-24;17490;70.2;0.6;27.5;5.1;NA
2003-02-25;17400;0.6;0.1;26.9;5.1;NA
2003-02-26;17250;0.1;1;27.7;4.9;NA
2003-02-27;17060;1;28.7;27.5;5;NA
2003-02-28;17070;28.7;0.1;27.4;5.1;NA
2003-03-01;17170;0.1;0;26.4;4.9;NA
2003-03-02;17320;0;62.6;26.6;4.1;NA
2003-03-03;17660;62.6;0.4;26.8;4.8;NA
2003-03-04;18150;0.4;14.6;25.7;5;NA
2003-03-05;18550;14.6;0;26.1;4.9;NA
2003-03-06;18820;0;1.5;26.2;4.8;NA
2003-03-07;18960;1.5;0;26;4.9;NA
2003-03-08;19130;0;0;26.4;4.9;NA
2003-03-09;19320;0;0;26.1;4.7;NA
2003-03-10;19500;0;3.5;26.6;4.6;NA
2003-03-11;19690;3.5;0;27.4;4.9;NA
2003-03-12;19830;0;9.1;25.3;5;NA
2003-03-13;19920;9.1;29.9;27.2;4;NA
2003-03-14;20000;29.9;27.1;27.2;5;NA
2003-03-15;20020;27.1;1;27.5;4.9;NA
2003-03-16;20010;1;2.3;27.1;5.1;NA
2003-03-17;20000;2.3;0;27;5;NA
2003-03-18;20040;0;38.8;26.1;5;NA
2003-03-19;20060;38.8;0;26.8;4.8;NA
2003-03-20;20100;0;16.6;26.9;4.5;NA
2003-03-21;20170;16.6;0.9;27.1;4.7;NA
2003-03-22;20220;0.9;0;25.8;5;NA
2003-03-23;20220;0;0;26.6;5.1;NA
2003-03-24;20120;0;1.3;26.9;4;NA
2003-03-25;20030;1.3;0.2;26.4;5;NA
2003-03-26;20000;0.2;0;26.9;5;NA
2003-03-27;20010;0;0;26.5;5;NA
2003-03-28;20020;0;0.9;27.1;4.8;NA
2003-03-29;20020;0.9;1.6;26.6;5;NA
2003-03-30;20020;1.6;23.2;27;5;NA
2003-03-31;20020;23.2;51.4;27.3;4.9;NA
2003-04-01;19990;51.4;0;27.4;5;NA
2003-04-02;19880;0;3.1;26;5;NA
2003-04-03;19790;3.1;14.4;27.1;4.9;NA
2003-04-04;19760;14.4;10.6;26.2;3.9;NA
2003-04-05;19610;10.6;18.2;27.2;4.9;NA
2003-04-06;19510;18.2;7;27.3;4.9;NA
2003-04-07;19420;7;9.2;26.5;5;NA
2003-04-08;19310;9.2;1.5;27.3;4.9;NA
2003-04-09;19250;1.5;14.1;27.6;4.9;NA
2003-04-10;19250;14.1;0.3;27.4;4.9;NA
2003-04-11;19400;0.3;3.5;26.4;4.8;NA
2003-04-12;19520;3.5;0.2;25.4;4.9;NA
2003-04-13;19640;0.2;0;25.2;5;NA
2003-04-14;19760;0;1.6;26;4.9;NA
2003-04-15;19930;1.6;0.1;26.9;4;NA
2003-04-16;20150;0.1;6.3;27.2;5;NA
2003-04-17;20330;6.3;0.4;27.7;4.9;NA
2003-04-18;20480;0.4;37;27.8;5.1;NA
2003-04-19;20500;37;2.9;28.1;5;NA
2003-04-20;20490;2.9;0.1;25.1;5;NA
2003-04-21;20330;0.1;24.1;25.9;5;NA
2003-04-22;20090;24.1;0.1;26;5;NA
2003-04-23;19930;0.1;23.2;26.4;5;NA
2003-04-24;19700;23.2;2.3;26.5;5;NA
2003-04-25;19750;2.3;13.7;26.7;5;NA
2003-04-26;20000;13.7;0;26.7;4.9;NA
2003-04-27;20230;0;0;26.7;4;NA
2003-04-28;20470;0;0;26.3;5;NA
2003-04-29;20710;0;55.7;27.6;4.9;NA
2003-04-30;20950;55.7;53.1;27;4.9;NA
2003-05-01;21120;53.1;17.1;26.8;4.8;NA
2003-05-02;21270;17.1;0;27.1;5;NA
2003-05-03;21370;0;0.1;27.2;4.9;NA
2003-05-04;21480;0.1;35;26.5;5;NA
2003-05-05;21550;35;6.3;26.9;4.9;NA
2003-05-06;21730;6.3;0;25;4.6;NA
2003-05-07;21850;0;0;23.7;4.7;NA
2003-05-08;21890;0;3.6;24.4;4;NA
2003-05-09;21900;3.6;0.2;25;4.8;NA
2003-05-10;21950;0.2;9.3;25.7;4.8;NA
2003-05-11;22040;9.3;1.2;25.5;4.9;NA
2003-05-12;22130;1.2;0.5;26.1;5;0.328
2003-05-13;22200;0.5;2.4;26.2;5;NA
2003-05-14;22240;2.4;0;26.8;4.9;NA
2003-05-15;22240;0;5;26.2;5;NA
2003-05-16;22240;5;10.4;26;4.7;NA
2003-05-17;22270;10.4;0;25.5;4.9;NA
2003-05-18;22320;0;5.8;26.7;4.9;NA
2003-05-19;22350;5.8;0.9;27.2;4.1;NA
2003-05-20;22360;0.9;0.1;26.9;5;NA
2003-05-21;22410;0.1;0.1;26.1;4.8;NA
2003-05-22;22430;0.1;2.2;27.4;4.7;NA
2003-05-23;22430;2.2;0;25.7;4.8;NA
2003-05-24;22430;0;1.3;26.7;5;NA
2003-05-25;22430;1.3;31.1;26.7;4.9;NA
2003-05-26;22440;31.1;0.4;25.4;4.9;NA
2003-05-27;22450;0.4;6.3;26.6;4.9;NA
2003-05-28;22420;6.3;4.9;25.7;4.9;NA
2003-05-29;22390;4.9;0;26.3;5;NA
2003-05-30;22350;0;5.7;26.4;4.1;NA
2003-05-31;22290;5.7;0;26.7;5.1;NA
2003-06-01;22210;0;0;26.5;5.1;NA
2003-06-02;22170;0;0.6;27.2;5.1;NA
2003-06-03;22130;0.6;12.3;27.3;5;NA
2003-06-04;22140;12.3;46.3;26.7;4.9;NA
2003-06-05;22210;46.3;0;26.8;4.9;NA
2003-06-06;22410;0;6.2;26.6;5.1;NA
2003-06-07;22510;6.2;1.7;26.7;5.1;NA
2003-06-08;22570;1.7;2.2;25.7;5.1;NA
2003-06-09;22590;2.2;1.5;26.4;4.9;NA
2003-06-10;22590;1.5;0;26.7;4.1;NA
2003-06-11;22590;0;6.8;27.1;4.7;NA
2003-06-12;22590;6.8;0.2;27;4.9;NA
2003-06-13;22590;0.2;0;26.6;5;NA
2003-06-14;22560;0;0;26.9;5.1;NA
2003-06-15;22500;0;0.1;26.9;4.9;NA
2003-06-16;22430;0.1;0.3;27.6;5;NA
2003-06-17;22270;0.3;0;26.7;5;NA
2003-06-18;22090;0;0.2;26.9;4.8;NA
2003-06-19;21930;0.2;10.9;26.6;4.9;NA
2003-06-20;21690;10.9;6.8;25.4;5;NA
2003-06-21;21530;6.8;0.1;25.6;4.1;NA
2003-06-22;21240;0.1;12.9;26.3;5;NA
2003-06-23;20990;12.9;3.4;25.9;5.2;NA
2003-06-24;20850;3.4;0;26.2;4.7;NA
2003-06-25;20800;0;0;25.8;5;NA
2003-06-26;20800;0;2.8;25.9;4.9;NA
2003-06-27;20800;2.8;39.7;26.4;4.8;NA
2003-06-28;20800;39.7;23.7;26.2;4.9;NA
2003-06-29;20860;23.7;0;24.7;4.8;NA
2003-06-30;20940;0;0.1;24.9;4.9;NA
2003-07-01;20960;0.1;10.2;26.1;4.9;NA
2003-07-02;20960;10.2;0;25.5;4.1;NA
2003-07-03;20960;0;0;25.2;4.9;NA
2003-07-04;20950;0;0.1;25.5;4.6;NA
2003-07-05;20930;0.1;0.1;26.3;4.8;NA
2003-07-06;20870;0.1;14;26.8;4.9;NA
2003-07-07;20830;14;3.7;27;4.9;NA
2003-07-08;20760;3.7;0;26.9;4.7;NA
2003-07-09;20680;0;0;27;4.7;NA
2003-07-10;20550;0;1.5;26.4;4.8;NA
2003-07-11;20340;1.5;0;25.8;4.8;NA
2003-07-12;20090;0;0;23.7;4.8;NA
2003-07-13;19850;0;0;22.5;4.1;NA
2003-07-14;19690;0;0;23.3;4.6;NA
2003-07-15;19620;0;0;24.1;4.8;0.712
2003-07-16;19610;0;6.9;24.9;4.8;NA
2003-07-17;19580;6.9;0.1;25.5;4.7;NA
2003-07-18;19490;0.1;0;24.7;4.7;NA
2003-07-19;19330;0;0;24.6;4.7;NA
2003-07-20;19010;0;0;25.8;4.7;NA
2003-07-21;18590;0;0.4;26;4.5;NA
2003-07-22;18070;0.4;1.3;26;4.8;NA
2003-07-23;17510;1.3;1;26;4.8;NA
2003-07-24;16760;1;7;26.1;4.1;NA
2003-07-25;15640;7;23.4;26;4.7;NA
2003-07-26;14890;23.4;0.1;25.5;4.7;NA
2003-07-27;14290;0.1;0.1;25.1;4.8;NA
2003-07-28;13760;0.1;0.3;26;4.7;NA
2003-07-29;13520;0.3;9;26.3;4.7;NA
2003-07-30;13500;9;0.1;26.5;4.7;NA
2003-07-31;13450;0.1;0;26.8;4.6;NA
2003-08-01;13140;0;0;26.6;4.3;NA
2003-08-02;12740;0;26.8;26.8;4.2;NA
2003-08-03;12420;26.8;0.2;26.6;4.4;NA
2003-08-04;12310;0.2;2.4;26.7;4.1;NA
2003-08-05;12270;2.4;0;27.3;4.5;NA
2003-08-06;12110;0;0.1;27.7;4.6;NA
2003-08-07;11870;0.1;2.8;27.2;4.6;NA
2003-08-08;11650;2.8;0;26.2;4.6;NA
2003-08-09;11540;0;0;24.9;4.6;NA
2003-08-10;11450;0;0;24.3;4.5;NA
2003-08-11;11590;0;0.4;25;4.1;NA
2003-08-12;12160;0.4;9.6;25;4.4;NA
2003-08-13;12940;9.6;0;26.7;4.2;NA
2003-08-14;13540;0;0;26.9;4.1;NA
2003-08-15;13720;0;13.1;26.3;5.1;NA
2003-08-16;13780;13.1;2;26.6;4.1;NA
2003-08-17;13540;2;3.3;25.7;4.4;NA
2003-08-18;13050;3.3;0;26.5;4.4;NA
2003-08-19;12560;0;0.1;25.5;4.4;NA
2003-08-20;12170;0.1;0.1;26.5;4.3;NA
2003-08-21;11930;0.1;0.1;26.5;4.3;NA
2003-08-22;11750;0.1;0.3;27.6;4.3;NA
2003-08-23;11640;0.3;0;26.9;4.3;NA
2003-08-24;11580;0;16.5;27.9;4.4;NA
2003-08-25;11450;16.5;0;27.3;4.4;NA
2003-08-26;11310;0;0;24.9;4.3;NA
2003-08-27;11200;0;0;24.8;4.1;NA
2003-08-28;11210;0;0;25.7;4.3;NA
2003-08-29;11380;0;0;23.8;4.3;NA
2003-08-30;12000;0;0;25;4.2;NA
2003-08-31;12530;0;1.3;25.1;4.2;NA
2003-09-01;12570;1.3;7.2;25.9;4.3;NA
2003-09-02;12180;7.2;0;26.8;4.3;NA
2003-09-03;11640;0;0;25;4.3;NA
2003-09-04;10960;0;4.9;25.8;4.2;NA
2003-09-05;10310;4.9;0;26.2;4.4;NA
2003-09-06;9751;0;0;25.7;4.3;NA
2003-09-07;9176;0;3.6;26.9;4.1;NA
2003-09-08;8801;3.6;3.3;27;4.2;NA
2003-09-09;8514;3.3;35.3;26.5;4.3;NA
2003-09-10;8216;35.3;0;24.8;4.2;NA
2003-09-11;8076;0;0;23.9;4.2;NA
2003-09-12;8060;0;0;24.3;4.2;NA
2003-09-13;8146;0;0;25.5;4.2;NA
2003-09-14;9291;0;0;26.5;3.9;NA
2003-09-15;11380;0;7.2;27;4.1;NA
2003-09-16;12570;7.2;2.9;27.3;4.1;NA
2003-09-17;12830;2.9;6.4;25.1;4;NA
2003-09-18;12430;6.4;0;26.8;4.2;NA
2003-09-19;11800;0;0.1;26.4;4.1;NA
2003-09-20;11070;0.1;1.2;27;4;NA
2003-09-21;10420;1.2;13.6;26.6;3.8;NA
2003-09-22;10180;13.6;2.1;23.6;3.6;NA
2003-09-23;10520;2.1;0.9;27.5;3.5;NA
2003-09-24;10790;0.9;0;27.7;3.8;NA
2003-09-25;10750;0;0.1;28.3;3.9;NA
2003-09-26;10780;0.1;0;28.6;3.9;0.642
2003-09-27;10990;0;0;27.8;3.9;NA
2003-09-28;11100;0;14.3;28;4;NA
2003-09-29;11160;14.3;28.2;26.7;4.1;NA
2003-09-30;11110;28.2;5.2;25.9;4;NA
2003-10-01;11210;5.2;0.5;27.2;4;NA
2003-10-02;11450;0.5;7.8;27.4;4;NA
2003-10-03;11960;7.8;0;28.1;4.1;0.754
2003-10-04;12880;0;0;27.2;4.1;NA
2003-10-05;13370;0;1;27.3;4.1;NA
2003-10-06;13490;1;0;27.7;4;NA
2003-10-07;13360;0;1.9;27.6;4;NA
2003-10-08;13190;1.9;0;27.4;4.1;NA
2003-10-09;12970;0;0;27.5;4.1;NA
2003-10-10;12730;0;94.7;28.3;4.1;NA
2003-10-11;12820;94.7;6.2;27.4;4.1;NA
2003-10-12;13720;6.2;0;25.9;3.8;NA
2003-10-13;14470;0;2.7;25.9;3.9;NA
2003-10-14;14610;2.7;0.3;26.5;3.9;NA
2003-10-15;14610;0.3;0;26.7;4;NA
2003-10-16;14590;0;0;26.4;4;NA
2003-10-17;14920;0;0;26.6;4.1;NA
2003-10-18;15140;0;15.1;27.4;4.1;NA
2003-10-19;15050;15.1;0;27.7;4;NA
2003-10-20;14630;0;0;28.1;3.6;NA
2003-10-21;14010;0;0.1;27.9;4.1;NA
2003-10-22;13200;0.1;3.3;27.7;3.6;NA
2003-10-23;12320;3.3;0.1;28.8;3.5;NA
2003-10-24;11390;0.1;1.6;28.9;3.8;NA
2003-10-25;10560;1.6;6.5;28.6;3.9;NA
2003-10-26;10090;6.5;6.2;29.3;4;NA
2003-10-27;9659;6.2;1.8;28.2;4;NA
2003-10-28;9313;1.8;4;27;4;NA
2003-10-29;9146;4;4.5;26.2;4;NA
2003-10-30;9161;4.5;0;27.1;4;NA
2003-10-31;9495;0;1.8;27.3;4.1;NA
2003-11-01;10470;1.8;25.9;26.7;4.1;NA
2003-11-02;12240;25.9;0.2;24.7;4.1;NA
2003-11-03;13610;0.2;0;24.3;3.8;NA
2003-11-04;14040;0;7.3;25.9;3.8;NA
2003-11-05;14090;7.3;0.2;27.6;3.9;NA
2003-11-06;14150;0.2;3.3;27.8;3.9;NA
2003-11-07;14320;3.3;0;27.9;3.9;NA
2003-11-08;14340;0;0;27.8;4;NA
2003-11-09;14150;0;52.1;28.8;4;NA
2003-11-10;14040;52.1;0.3;27.6;4;NA
2003-11-11;14540;0.3;4.7;25.9;4.1;NA
2003-11-12;15010;4.7;24.9;27;4.1;NA
2003-11-13;14840;24.9;22.9;28.7;4.1;NA
2003-11-14;14300;22.9;0.4;27.6;4.1;NA
2003-11-15;14120;0.4;1.1;26.6;4;NA
2003-11-16;13870;1.1;17.1;27.5;4;NA
2003-11-17;13460;17.1;3;28.2;4.1;NA
2003-11-18;13100;3;26.9;28.6;4.1;NA
2003-11-19;12890;26.9;1.3;28.5;4.2;NA
2003-11-20;12830;1.3;0;28.3;4.2;0.548
2003-11-21;12880;0;0;25.5;4.1;NA
2003-11-22;12890;0;1.7;27;4;NA
2003-11-23;12840;1.7;0;27.6;4.1;NA
2003-11-24;12920;0;0;28.1;4.1;NA
2003-11-25;13410;0;11;28.5;4.2;NA
2003-11-26;13940;11;38.4;26.2;4.2;NA
2003-11-27;13960;38.4;3.3;27.3;4.1;NA
2003-11-28;13480;3.3;0;27.8;4.3;NA
2003-11-29;12970;0;25.4;28.8;4.2;NA
2003-11-30;12820;25.4;0;27.9;4.3;NA
2003-12-01;13380;0;0.2;28;4.4;NA
